Crypto_Code,price,timestamp
BTC,66885.20406405309,2024-05-18 17:00:00
BTC,66873.75704663926,2024-05-18 16:00:00
BTC,66834.229157437,2024-05-18 15:00:00
BTC,66899.15570579143,2024-05-18 14:00:00
BTC,66922.88887746593,2024-05-18 13:00:00
BTC,67240.27724416026,2024-05-18 12:00:00
BTC,67287.50153859246,2024-05-18 11:00:00
BTC,67142.15139991773,2024-05-18 10:00:00
BTC,67050.76758946026,2024-05-18 09:00:00
BTC,66845.19703416312,2024-05-18 08:00:00
BTC,66954.63536623433,2024-05-18 07:00:00
BTC,66882.09351931373,2024-05-18 06:00:00
BTC,66898.93273116312,2024-05-18 05:00:00
BTC,66977.51504189908,2024-05-18 04:00:00
BTC,66931.30334636591,2024-05-18 03:00:00
BTC,67006.10010623721,2024-05-18 02:00:00
BTC,66923.91465295214,2024-05-18 01:00:00
BTC,67059.07045646293,2024-05-18 00:00:00
BTC,66770.1031797284,2024-05-17 23:00:00
BTC,66859.21151675608,2024-05-17 22:00:00
BTC,66949.22363512292,2024-05-17 21:00:00
BTC,66912.59223183898,2024-05-17 20:00:00
BTC,66877.83331688959,2024-05-17 19:00:00
BTC,66759.43712069975,2024-05-17 18:00:00
BTC,66709.57992294783,2024-05-17 17:00:00
BTC,67246.80653114409,2024-05-17 16:00:00
BTC,67147.84649699941,2024-05-17 15:00:00
BTC,65927.72602692126,2024-05-17 14:00:00
BTC,66034.19143976517,2024-05-17 13:00:00
BTC,66208.55442603768,2024-05-17 12:00:00
BTC,66507.99041457668,2024-05-17 11:00:00
BTC,66371.54096161864,2024-05-17 10:00:00
BTC,66247.0175827733,2024-05-17 09:00:00
BTC,66466.78491911902,2024-05-17 08:00:00
BTC,66158.79827881198,2024-05-17 07:00:00
BTC,65738.93953353612,2024-05-17 06:00:00
BTC,65468.27921248055,2024-05-17 05:00:00
BTC,65611.2488480775,2024-05-17 04:00:00
BTC,65397.036724539874,2024-05-17 03:00:00
BTC,65349.5317781923,2024-05-17 02:00:00
BTC,65467.64183080063,2024-05-17 01:00:00
BTC,65216.30696266143,2024-05-17 00:00:00
BTC,65408.35490915966,2024-05-16 23:00:00
BTC,65443.61520319912,2024-05-16 22:00:00
BTC,65288.98867230192,2024-05-16 21:00:00
BTC,65211.80295915158,2024-05-16 20:00:00
BTC,65108.79332888647,2024-05-16 19:00:00
BTC,64930.616830881416,2024-05-16 18:00:00
BTC,65954.61234059204,2024-05-15 20:00:00
BTC,65718.64695128328,2024-05-15 19:00:00
BTC,65119.01172188584,2024-05-15 18:00:00
BTC,64786.18562354801,2024-05-15 17:00:00
BTC,64662.76789071188,2024-05-15 16:00:00
BTC,64452.55167001204,2024-05-15 15:00:00
BTC,64119.49234379799,2024-05-15 14:00:00
BTC,63714.05045854203,2024-05-15 13:00:00
BTC,62418.58695482343,2024-05-15 12:00:00
BTC,62665.07856458367,2024-05-15 11:00:00
BTC,62722.57262269257,2024-05-15 10:00:00
BTC,62125.74465871269,2024-05-15 09:00:00
BTC,62150.83116373949,2024-05-15 08:00:00
BTC,61964.19362389992,2024-05-15 07:00:00
BTC,61888.04871963959,2024-05-15 06:00:00
BTC,61892.0792229213,2024-05-15 05:00:00
BTC,61903.80601774922,2024-05-15 04:00:00
BTC,61745.57708069628,2024-05-15 03:00:00
BTC,61667.00691121804,2024-05-15 02:00:00
BTC,61406.81189523627,2024-05-15 01:00:00
BTC,61539.70958354517,2024-05-15 00:00:00
BTC,61678.82614530546,2024-05-14 23:00:00
BTC,61689.662885525926,2024-05-14 22:00:00
BTC,61585.46682208122,2024-05-14 21:00:00
BTC,61615.6145444184,2024-05-14 20:00:00
BTC,61679.00683518262,2024-05-14 14:00:00
BTC,61550.88371379481,2024-05-14 13:00:00
BTC,61756.123904329215,2024-05-14 12:00:00
BTC,61715.74311483699,2024-05-14 11:00:00
BTC,61779.01834960683,2024-05-14 10:00:00
BTC,61861.39418159997,2024-05-14 09:00:00
BTC,62019.2338199041,2024-05-14 08:00:00
BTC,62014.66386007911,2024-05-14 07:00:00
BTC,62662.17219647853,2024-05-14 06:00:00
BTC,62523.68056734717,2024-05-14 05:00:00
BTC,62470.40538620227,2024-05-14 04:00:00
BTC,62530.74609104688,2024-05-14 03:00:00
BTC,62637.783934242645,2024-05-14 02:00:00
BTC,62792.536773319815,2024-05-14 01:00:00
BTC,62904.91827180202,2024-05-14 00:00:00
BTC,62796.34802886452,2024-05-13 23:00:00
BTC,62851.33790146676,2024-05-13 22:00:00
BTC,63087.597773138936,2024-05-13 21:00:00
BTC,63091.53778610277,2024-05-13 20:00:00
BTC,62775.51422844778,2024-05-13 19:00:00
BTC,62810.08740013056,2024-05-13 18:00:00
BTC,63147.80566932386,2024-05-13 17:00:00
BTC,63006.72441190027,2024-05-13 16:00:00
BTC,62747.48025164516,2024-05-13 15:00:00
BTC,62948.89991190927,2024-05-13 14:00:00
BTC,60911.59045104896,2024-05-11 22:00:00
BTC,60980.74573990139,2024-05-11 21:00:00
BTC,61111.8454324027,2024-05-11 20:00:00
BTC,61201.346621722114,2024-05-11 19:00:00
BTC,61094.52353195651,2024-05-11 18:00:00
BTC,61133.63821230689,2024-05-11 17:00:00
BTC,61158.04125484788,2024-05-11 16:00:00
BTC,60833.80262669601,2024-05-11 15:00:00
BTC,60940.46699084769,2024-05-11 14:00:00
BTC,60702.5334999328,2024-05-11 13:00:00
BTC,60667.309335915634,2024-05-11 12:00:00
BTC,60731.38894516279,2024-05-11 11:00:00
BTC,60830.07523967332,2024-05-11 10:00:00
BTC,60791.59364327264,2024-05-11 09:00:00
BTC,61040.8585189548,2024-05-11 08:00:00
BTC,60940.84502780614,2024-05-11 07:00:00
BTC,60900.69629132695,2024-05-11 06:00:00
BTC,60748.32790449684,2024-05-11 05:00:00
BTC,60705.104283567445,2024-05-11 04:00:00
BTC,60870.6918557564,2024-05-11 03:00:00
BTC,60879.2652135526,2024-05-11 02:00:00
BTC,60773.54994646332,2024-05-11 01:00:00
BTC,60789.56750626353,2024-05-11 00:00:00
BTC,60832.766987638,2024-05-10 23:00:00
BTC,60822.30587067596,2024-05-10 22:00:00
BTC,60542.03329535631,2024-05-10 21:00:00
BTC,60848.57200632149,2024-05-10 20:00:00
BTC,60728.49255995195,2024-05-10 19:00:00
BTC,60380.27918355821,2024-05-10 18:00:00
BTC,61096.28969321915,2024-05-10 17:00:00
BTC,60904.102201790425,2024-05-10 16:00:00
BTC,61168.27535404197,2024-05-10 15:00:00
BTC,63077.50710617616,2024-05-10 14:00:00
BTC,63000.2169478931,2024-05-10 13:00:00
